Server run,workstation,stream,job,dependency,schedule,ET,user,script
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP019,EIW_TREND_W_30,EIW_TREND_LOAD_DM_30,"EIW_TREND_30,",wed,00:32:39,omatic,/home/omatic/cdw/submit_PM.sh EMTREND_WK
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP019,EIW_TREND_W_AM,EIW_TREND_LOAD_AM,"EIW_TREND_AM,",thu,00:16:37,omatic,/home/omatic/cdw/submit_PM.sh AMTREND_WK
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP019,EIW_TREND_W_AM,EIW_TREND_LOAD_DM_AM,"EIW_TREND_AM,",thu,00:26:05,omatic,/home/omatic/cdw/submit_PM.sh AMTREND_WK
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP019,EIW_TREND_W_AP,EIW_TREND_LOAD_DM_AP,EIW_TREND_AP,wed,00:18:49,omatic,/home/omatic/cdw/submit_PM.sh APTREND_WK
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP019,EIW_TREND_W_AP,EIW_TREND_LOAD_AP,"EIW_TREND_AP,",wed,00:11:50,omatic,/home/omatic/cdw/submit_PM.sh APTREND_WK
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_AM,EIW_DAP_PM_DM_AM,B03ACIAPP017#EIW_DAP_AM.EIW_DAP_PM_SC_AM  ,"mon,tue,wed,thu,fri",00:01:47,dsadm,/db2/db2load1/data/Ascential/DAP/Scripts/RunDAPDSJob.sh AM EIWOS DAPDM_EXPORT_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_AM,EIW_DAP_PM_SC_AM,"B03ACIAPP017#EIW_DAP_AM.EIW_PM_CVMEASREV_XFORM, B03ACIAPP017#EIW_DAP_AM.EIW_PM_FVMEASREV_XFORM, B03ACIAPP017#EIW_DAP_AM.EIW_PM_OPPFVFACTOR_XFORM","mon,tue,wed,thu,fri",00:04:29,dsadm,/db2/db2load1/data/Ascential/DAP/Scripts/RunDAPDSJobDailyWeekly.sh AM EIWOS
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_AM,EIW_DS_CVMEASREV_XFORM_AM,"B03ACIAPP017#EIW_DAP_AM.EIW_PM_DLYREV, B03ACIAPP017#EIW_DAP_AM.EIW_DS_OPPRPTBRAND_CLIP_AM","mon,tue,wed,thu,fri",00:23:48,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS CV_OPP_DETAIL_MEAS_REV_XFORM_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_AM,EIW_DS_FVMEASREV_XFORM_AM,"B03ACIAPP017#EIW_DAP_AM.EIW_PM_WKLYGEOINIT_AM, B03ACIAPP017#EIW_DAP_AM.EIW_DS_OPPRPTBRAND_CLIP_AM","mon,tue,wed,thu,fri",00:02:50,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS FV_OPP_DETAIL_MEAS_REV_XFORM_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_AP,EIW_DAP_PM_DM_AP,B03ACIAPP017#EIW_DAP_AP.EIW_DAP_PM_SC_AP,"mon,tue,wed,thu,fri",00:02:15,dsadm,/db2/db2load1/data/Ascential/DAP/Scripts/RunDAPDSJob.sh AP EIWOS DAPDM_EXPORT_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_AP,EIW_DAP_PM_SC_AP,"B03ACIAPP017#EIW_DAP_AP.EIW_PM_CVMEASREV_XFORM, B03ACIAPP017#EIW_DAP_AP.EIW_PM_FVMEASREV_XFORM, B03ACIAPP017#EIW_DAP_AP.EIW_PM_OPPFVFACTOR_XFORM","mon,tue,wed,thu,fri",00:02:49,dsadm,/db2/db2load1/data/Ascential/DAP/Scripts/RunDAPDSJobDailyWeekly.sh AP EIWOS
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_AP,EIW_DS_CVMEASREV_XFORM_AP,"B03ACIAPP017#EIW_DAP_AP.EIW_PM_DLYREV, B03ACIAPP017#EIW_DAP_AP.EIW_DS_OPPRPTBRAND_CLIP_AP","mon,tue,wed,thu,fri",00:08:52,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS CV_OPP_DETAIL_MEAS_REV_XFORM_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_AP,EIW_DS_FVMEASREV_XFORM_AP,"B03ACIAPP017#EIW_DAP_AP.EIW_PM_WKLYGEOINIT_AP, B03ACIAPP017#EIW_DAP_AP.EIW_DS_OPPRPTBRAND_CLIP_AP","mon,tue,wed,thu,fri",00:04:09,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS FV_OPP_DETAIL_MEAS_REV_XFORM_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_EM,EIW_DAP_PM_DM_30,B03ACIAPP017#EIW_DAP_EM.EIW_DAP_PM_SC_30,"mon,tue,wed,thu,fri",00:01:40,dsadm,/db2/db2load1/data/Ascential/DAP/Scripts/RunDAPDSJob.sh 30 EIWOS DAPDM_EXPORT_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_EM,EIW_DAP_PM_SC_30,"B03ACIAPP017#EIW_DAP_EM.EIW_PM_CVMEASREV_XFORM, B03ACIAPP017#EIW_DAP_EM.EIW_PM_FVMEASREV_XFORM, B03ACIAPP017#EIW_DAP_EM.EIW_PM_OPPFVFACTOR_XFORM","mon,tue,wed,thu,fri",00:04:05,dsadm,/db2/db2load1/data/Ascential/DAP/Scripts/RunDAPDSJobDailyWeekly.sh 30 EIWOS
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_EM,EIW_DS_CVMEASREV_XFORM_30,"B03ACIAPP017#EIW_DAP_EM.EIW_PM_DLYREV, B03ACIAPP017#EIW_DAP_EM.EIW_DS_OPPRPTBRAND_CLIP_30","mon,tue,wed,thu,fri",00:17:25,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 EIWOS CV_OPP_DETAIL_MEAS_REV_XFORM_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DAP_EM,EIW_DS_FVMEASREV_XFORM_30,"B03ACIAPP017#EIW_DAP_EM.EIW_PM_WKLYGEOINIT_30, B03ACIAPP017#EIW_DAP_EM.EIW_DS_OPPRPTBRAND_CLIP_30","mon,tue,wed,thu,fri",00:03:08,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 EIWOS FV_OPP_DETAIL_MEAS_REV_XFORM_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_GUPPY_DLY_AM,EIW_FEED_GUPPY_AM,B03ACIAPP017#EIW_PM_DLY_AM.EIW_PM_DLYHANDOFF ,"mon,tue,wed,thu,fri",00:02:48,eiwclst,/home/eiwclst/bin/loadGuppyTable.sh AM
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_GUPPY_DLY_AP,EIW_FEED_GUPPY_AP,B03ACIAPP017#EIW_PM_DLY_AP.EIW_PM_DLYHANDOFF ,"mon,tue,wed,thu,fri",00:01:34,eiwclst,/home/eiwclst/bin/loadGuppyTable.sh AP
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_GUPPY_DLY_EM,EIW_FEED_GUPPY_EM,B03ACIAPP017#EIW_PM_DLY_EM.EIW_PM_DLYHANDOFF ,"mon,tue,wed,thu,fri",00:02:25,eiwclst,/home/eiwclst/bin/loadGuppyTable.sh 30
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_G_HIST_AM,EIW_GI_13W_T_AM,B03ACIAPP017#EIW_GI_HIST_L_AM,wed,00:00:31,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS THIRTEEN_WK_DTL_INITV_DM_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_G_HIST_AM,EIW_GI_HIST_B_AM,B03ACIAPP017#EIW_W_HIST_AM.EIW_WKLY_LOAD_HIST_AM  ,wed,00:02:26,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM EIWOS OPP_DTL_INIT_HIST_FACT_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_G_HIST_AP,EIW_GI_13W_T_AP,B03ACIAPP017#EIW_G_HIST_AP.EIW_GI_HIST_L_AP,wed,00:01:11,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS THIRTEEN_WK_DTL_INITV_DM_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_G_HIST_AP,EIW_GI_HIST_B_AP,"B03ACIAPP017#EIW_AP_WKLY_LOAD.EIW_EODAP_W_UP,  B03ACIAPP017#EIW_W_HIST_AP.EIW_WKLY_LOAD_HIST_AP",wed,00:02:14,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP EIWOS OPP_DTL_INIT_HIST_FACT_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_G_HIST_EM,EIW_GI_13W_T_EM,B03ACIAPP017#EIW_G_HIST_EM.EIW_GI_HIST_L_EM,wed,00:00:22,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 EIWOS THIRTEEN_WK_DTL_INITV_DM_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_PM_HIST_EM,EIW_DS_PM_HIST_30,B03ACIAPP017#EIW_DS_PM_HIST_EM.EIW_PM_HISTREF,wed,00:00:28,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 BI3 PM_HIST_MASTER_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP017,EIW_PM_WKLY_EM,EIW_DS_PM_WKLY_EXP_30,B03ACIAPP017#EIW_PM_WKLY_EM.EIW_PM_WKLYGEOINIT_EM,wed,00:04:07,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 BI3 PM_WEEKLY_EXPORT_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WKLY_COPY,EIW_DS_PM_BAK,,thu,00:08:02,dsadm,/db2/db2load1/data/Ascential/BI3/Scripts/EDGEDM.PM_CMPNT_FACT.sh
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WKLY_COPY,EIW_DS_WK_DEL_CP,,thu,00:07:09,dsadm,/db2/db2load1/data/Ascential/BI3/Scripts/ESA_Rename_Del_Files.sh
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_CUBEOPP_30W,EIW_CUBEOPPTY_30,,wed,00:04:27,dsadm,/db2/db2load1/data/Ascential/BI3/Scripts/RunBI3Job.sh 30 BI3 CUBE_OPPORTUNITY_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_EXP_CUST,EIW_PRIOR_WKLY_CUST_EXP,,wed,00:21:15,dsadm,/db2/db2load1/data/Ascential/OppDimensions/Scripts/exppriorwklycust.sh
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_IISUDD_D,EIW_IISUDD_VALIDATION_DAILY,,"mon,tue,wed,thu,fri",00:03:56,ardeload,/storage/arde/bin/udd_cust_validation_process
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_NRT_DAILY,EIW_XML_CMPNT_STC_LOOP,,"tue,wed,thu,fri",01:47:00,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh EIWOS DAILY_XML_CMPNT_STC_SEQ_Loop
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_NRT_DAILY,EIW_XML_RDMP_ADJ_FACT_LOOP,,"tue,wed,thu,fri",01:48:00,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh EIWOS DAILY_XML_RDMP_ADJUSTMENT_FACT_SEQ_Loop
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_NRT_DAILY,EIW_XML_ROADMAP_FACT_LOOP,,"tue,wed,thu,fri",01:58:58,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh EIWOS DAILY_XML_ROADMAP_LI_NRT_FACT_SEQ_Loop
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_NRT_MON,EIW_NRT_SYNC,,sun,01:39:24,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh EIWOS SC_EXTRACT_ESA_Mon_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_PST_SND_W_30,EIW_SCED_SND_30,B03ACIAPP019#EIW_ESA_WKLY_30.EIW_ESA_CON_WK_30,wed,00:08:40,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh 30 PREDICTIVE_ANALYTICS WSAI_MASTER_SND_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_PST_SND_W_AM,EIW_SCED_SND_AM,B03ACIAPP019#EIW_ESA_WKLY_AM.EIW_ESA_CON_WK_AM,wed,00:06:07,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AM PREDICTIVE_ANALYTICS WSAI_MASTER_SND_SEQ
B03ACIAPP019.ahe.boulder.ibm.com,B03ACIAPP019,EIW_PST_SND_W_AP,EIW_SCED_SND_AP,B03ACIAPP019#EIW_ESA_WKLY_AP.EIW_ESA_CON_WK_AP,wed,00:05:26,dsadm,/db2/db2load1/data/Ascential/Scripts/RunDSMultiJob.sh AP PREDICTIVE_ANALYTICS WSAI_MASTER_SND_SEQ
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DPROP_LOAD1,EIW_APPLY_NET1,,"mon,tue,wed,thu,fri,sat",00:05:05,eiwdprop,/home/eiwdprop/PROC_CONTROL/run0/netchange1_apply.sh
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DPROP_LOAD2,EIW_APPLY_NET1,,"mon,tue,wed,thu,fri,sat",00:03:43,eiwdprop,/home/eiwdprop/PROC_CONTROL/run0/netchange1_apply.sh
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_DPROP_LOAD3,EIW_APPLY_NET1,,"mon,tue,wed,thu,fri,sat",00:04:06,eiwdprop,/home/eiwdprop/PROC_CONTROL/run0/netchange1_apply.sh
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_ERDM,EIW_ERDM_LOAD,,"sun,mon,tue,wed,thu,fri,sat",00:01:41,erdm,/home/erdm/EIW/EIW.sh
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_PM_BACKUP,EIW_PM_WKLYBACKUP,,wed,00:02:32,eiwclst,/home/eiwclst/LM/wrk/backupPMweeklytables.sh
B03ACIAPP017.ahe.boulder.ibm.com,B03ACIAPP017,EIW_PM_HIST_EM,EIW_PM_HISTCUST,B03ACIAPP017#EIW_PM_HISTREV,wed,00:09:06,eiwclst,/home/eiwclst/LM/wrk/histcust.sh
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE11_LOAD,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde11_ready_to_load,mon,00:00:05,omatic,/home/omatic/cdw/submit_PM.sh ARDE11
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE83_LOAD,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde83_ready_to_load * File:  /db2/db2load1/data/ARDE/data_test/group_arde83_ready_to_load  ,wed,00:00:05,omatic,/home/omatic/cdw/submit_PM.sh ARDE83
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE84_LOAD,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde84_ready_to_load,wed,00:00:05,omatic,/home/omatic/cdw/submit_PM.sh ARDE84
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_DM_ARDELOAD,EIW_ESADM_ARDE85_LOAD,B03ACIAPP018#/db2/db2load1/data/ARDE/data_test/group_arde85_ready_to_load,thu,00:00:11,omatic,/home/omatic/cdw/submit_PM.sh ARDE85
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_HIS_FACT_AM,EIW_HIS_FACT_LOAD_AM,B03ACIAPP018#EIW_HIS_FVLK_P_AM,wed,00:00:05,omatic,/home/omatic/cdw/submit_PM.sh HIS_FACTAM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_HIS_FACT_AM,EIW_HIS_FVLK_P_AM,B03ACIAPP019#EIW_DSPM_WKLY_AM.EIW_DS_PM_W_AM,wed,00:00:02,omatic,/home/omatic/TWS/trim/HistPart_FV_LOOKAHEAD_AM.sh
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_HIS_FACT_AP,EIW_HIS_FACT_LOAD_AP,B03ACIAPP018#EIW_HIS_FVLK_P_AP,wed,00:00:05,omatic,/home/omatic/cdw/submit_PM.sh HIS_FACTAP
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_HIS_FACT_AP,EIW_HIS_FVLK_P_AP,B03ACIAPP019#EIW_DSPM_WKLY_AP.EIW_DS_PM_W_AP,wed,00:00:02,omatic,/home/omatic/TWS/trim/HistPart_FV_LOOKAHEAD_AP.sh
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_HIS_FACT_EM,EIW_HIS_FACT_LOAD_EM,B03ACIAPP018#EIW_HIS_FVLK_P_EM,wed,00:00:05,omatic,/home/omatic/cdw/submit_PM.sh HIS_FACTEM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_HIS_FACT_EM,EIW_HIS_FVLK_P_EM,B03ACIAPP019#EIW_DSPM_WKLY_EM.EIW_DS_PM_W_EM,wed,00:00:02,omatic,/home/omatic/TWS/trim/HistPart_FV_LOOKAHEAD_EM.sh
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_P2E_AM_LOAD,EIW_P2E_AM_OMATIC_LOAD,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2e_process_AM.done,wed,00:00:21,omatic,/home/omatic/cdw/submit_PM.sh P2E_AM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_P2E_AP_LOAD,EIW_P2E_AP_OMATIC_LOAD,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2e_process_AP.done,wed,00:00:21,omatic,/home/omatic/cdw/submit_PM.sh P2E_AP
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_P2E_EM_LOAD,EIW_P2E_EM_OMATIC_LOAD,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2e_process_30.done,wed,00:00:16,omatic,/home/omatic/cdw/submit_PM.sh P2E_EM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_P2V_AM_LOAD,EIW_P2V_AM_OMATIC_LOAD,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2v_process_AM.done,wed,00:00:16,omatic,/home/omatic/cdw/submit_PM.sh P2V_AM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_P2V_AP_LOAD,EIW_P2V_AP_OMATIC_LOAD,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2v_process_AP.done,wed,00:00:15,omatic,/home/omatic/cdw/submit_PM.sh P2V_AP
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_P2V_EM_LOAD,EIW_P2V_EM_OMATIC_LOAD,B03ACIAPP018#/db2/db2load5/data/Datastage/Trigger/p2v_process_30.done,wed,00:00:16,omatic,/home/omatic/cdw/submit_PM.sh P2V_EM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_REF_LOAD,EIW_REF_OMATIC_LOAD,B03ACIAPP018#/db2/db2load1/data/Ascential/VITALITY/FLAG/OPPSTAR_CONFORM_AP_DONE,"mon,tue,wed,thu,fri",00:00:36,omatic,/home/omatic/cdw/submit_PM.sh REFDAILY
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_REF_LOAD,EIW_REF_OMATIC_LOAD,B03ACIAPP018#EIW_AP_DLY_LOAD.EIW_EODAP_DOWN,,,,
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_SRV_WKLYCOPY,EIW_CP_PRIOR_WKLY_SRV,,thu,00:00:20,omatic,/db2/db2load1/O_MATIC/023/WWSOURCE/SRV_OPP_DTL_WKLY_FACT.sh
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WKLY_COPY,EIW_CP_PRIOR_WKLY_INITV,,thu,00:00:08,omatic,/db2/db2load1/O_MATIC/023/WWSOURCE/CP_PRIOR_WKLY_INITV.sh
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WKLY_COPY,EIW_TWOWEEK_CUSTOMER,,thu,00:03:27,omatic,/db2/db2load1/O_MATIC/023/WWSOURCE/EDGEDM.TWOWEEK_CUSTOMER.sh
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WSAI_GBS_AM,EIW_SCED_GBS_LOAD_AM,B03ACIAPP019#EIW_PST_GBS_W_AM.EIW_SCED_GBS_AM,wed,00:00:21,omatic,/home/omatic/cdw/submit_PM.sh AMSCED_GBS
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WSAI_GBS_AP,EIW_SCED_GBS_LOAD_AP,B03ACIAPP019#EIW_PST_GBS_W_AP.EIW_SCED_GBS_AP,wed,00:00:21,omatic,/home/omatic/cdw/submit_PM.sh APSCED_GBS
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WSAI_GBS_EM,EIW_SCED_GBS_LOAD_EM,B03ACIAPP019#EIW_PST_GBS_W_30.EIW_SCED_GBS_30,wed,00:00:20,omatic,/home/omatic/cdw/submit_PM.sh EMSCED_GBS
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WSAI_IBU_AM,EIW_SCED_IBU_LOAD_AM,B03ACIAPP019#EIW_PST_IBU_W_AM.EIW_SCED_IBU_AM,wed,00:00:15,omatic,/home/omatic/cdw/submit_PM.sh AMSCED_IBU
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WSAI_IBU_AP,EIW_SCED_IBU_LOAD_AP,B03ACIAPP019#EIW_PST_IBU_W_AP.EIW_SCED_IBU_AP,wed,00:00:15,omatic,/home/omatic/cdw/submit_PM.sh APSCED_IBU
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WSAI_IBU_EM,EIW_SCED_IBU_LOAD_EM,B03ACIAPP019#EIW_PST_IBU_W_30.EIW_SCED_IBU_30,wed,00:00:15,omatic,/home/omatic/cdw/submit_PM.sh EMSCED_IBU
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WSAI_SND_AM,EIW_SCED_SND_LOAD_AM,B03ACIAPP019#EIW_PST_SND_W_AM.EIW_SCED_SND_AM,wed,00:00:11,omatic,/home/omatic/cdw/submit_PM.sh AMSCED_SND
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WSAI_SND_AP,EIW_SCED_SND_LOAD_AP,B03ACIAPP019#EIW_PST_SND_W_AP.EIW_SCED_SND_AP,wed,00:00:10,omatic,/home/omatic/cdw/submit_PM.sh APSCED_SND
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP018,EIW_WSAI_SND_EM,EIW_SCED_SND_LOAD_EM,B03ACIAPP019#EIW_PST_SND_W_30.EIW_SCED_SND_30,wed,00:00:10,omatic,/home/omatic/cdw/submit_PM.sh EMSCED_SND
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP027,EIW_DNMC_CUBE_AM,EIW_IBU_TRIG_UPDATE_AM,B03ACIAPP027#EIW_SCED_IBU_CACHE_AM,wed,00:00:00,omatic,/home/omatic/bin/eodtrigger_ibu_cube.sh AM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP027,EIW_DNMC_CUBE_AM,EIW_PAC_TRIG_UPDATE_AM,B03ACIAPP027#EIW_PAC_CUBE_AM,thu,00:05:01,omatic,/home/omatic/bin/eodtrigger_pac_cube.sh AM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP027,EIW_DNMC_CUBE_AM,EIW_SCED_TRIG_UPDATE_AM,B03ACIAPP027#EIW_SCED_GBS_CACHE_AM,thu,00:00:02,omatic,/home/omatic/bin/eodtrigger_sced_cube.sh AM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP027,EIW_DNMC_CUBE_AM,EIW_SND_TRIG_UPDATE_AM,B03ACIAPP027#EIW_SCED_SND_CACHE_AM,wed,00:00:00,omatic,/home/omatic/bin/eodtrigger_snd_cube.sh AM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_IBU_TRIG_UPDATE_AP,B03ACIAPP027#EIW_SCED_IBU_CACHE_AP,wed,00:00:00,omatic,/home/omatic/bin/eodtrigger_ibu_cube.sh AP
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_PAC_TRIG_UPDATE_AP,B03ACIAPP027#EIW_PAC_CUBE_AP,wed,00:05:02,omatic,/home/omatic/bin/eodtrigger_pac_cube.sh AP
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_SCED_TRIG_UPDATE_AP,B03ACIAPP027#EIW_SCED_GBS_CACHE_AP,wed,00:00:01,omatic,/home/omatic/bin/eodtrigger_sced_cube.sh AP
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP027,EIW_DNMC_CUBE_AP,EIW_SND_TRIG_UPDATE_AP,B03ACIAPP027#EIW_SCED_SND_CACHE_AP,wed,00:00:00,omatic,/home/omatic/bin/eodtrigger_snd_cube.sh AP
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP027,EIW_DNMC_CUBE_EM,EIW_IBU_TRIG_UPDATE_EM,B03ACIAPP027#EIW_SCED_IBU_CACHE_EM,wed,00:00:00,omatic,/home/omatic/bin/eodtrigger_ibu_cube.sh EM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP027,EIW_DNMC_CUBE_EM,EIW_PAC_TRIG_UPDATE_EM,B03ACIAPP027#EIW_PAC_CUBE_EM,wed,00:05:02,omatic,/home/omatic/bin/eodtrigger_pac_cube.sh EM
B03ACIAPP018.ahe.boulder.ibm.com,B03ACIAPP027,EIW_DNMC_CUBE_EM,EIW_SCED_TRIG_UPDATE_EM,B03ACIAPP027#EIW_SCED_GBS_CACHE_EM,wed,00:00:03,omatic,/home/omatic/bin/eodtrigger_sced_cube.sh EM
